Epoch,Loss_train
5632,"(0.052842896431684494,)"
5633,"(0.052842285484075546,)"
5634,"(0.05283728614449501,)"
5635,"(0.05283331125974655,)"
5636,"(0.052827928215265274,)"
5637,"(0.052824024111032486,)"
5638,"(0.05282078683376312,)"
5639,"(0.05281893536448479,)"
5640,"(0.05281820893287659,)"
5641,"(0.052818331867456436,)"
5642,"(0.05281896889209747,)"
5643,"(0.052820052951574326,)"
5644,"(0.052821915596723557,)"
5645,"(0.05282410606741905,)"
5646,"(0.05282747745513916,)"
5647,"(0.05283089727163315,)"
5648,"(0.052836693823337555,)"
5649,"(0.052840881049633026,)"
5650,"(0.05284803360700607,)"
5651,"(0.05284992605447769,)"
5652,"(0.05285540968179703,)"
5653,"(0.05285176262259483,)"
5654,"(0.052851006388664246,)"
5655,"(0.052841901779174805,)"
5656,"(0.05283493548631668,)"
5657,"(0.05282576382160187,)"
5658,"(0.05281943827867508,)"
5659,"(0.05281570926308632,)"
5660,"(0.05281494930386543,)"
5661,"(0.05281638354063034,)"
5662,"(0.05281918868422508,)"
5663,"(0.052823178470134735,)"
5664,"(0.052826929837465286,)"
5665,"(0.05283151566982269,)"
5666,"(0.052833616733551025,)"
5667,"(0.052836544811725616,)"
5668,"(0.05283494293689728,)"
5669,"(0.052834026515483856,)"
5670,"(0.05282913148403168,)"
5671,"(0.052825313061475754,)"
5672,"(0.05282030999660492,)"
5673,"(0.05281667038798332,)"
5674,"(0.05281398817896843,)"
5675,"(0.05281246826052666,)"
5676,"(0.05281195417046547,)"
5677,"(0.052812132984399796,)"
5678,"(0.0528128445148468,)"
5679,"(0.05281407758593559,)"
5680,"(0.052815891802310944,)"
5681,"(0.05281795188784599,)"
5682,"(0.052820924669504166,)"
5683,"(0.052823588252067566,)"
5684,"(0.05282817780971527,)"
5685,"(0.052831314504146576,)"
5686,"(0.0528373122215271,)"
5687,"(0.0528392419219017,)"
5688,"(0.05284443497657776,)"
5689,"(0.05284282937645912,)"
5690,"(0.05284377187490463,)"
5691,"(0.05283637344837189,)"
5692,"(0.05283116549253464,)"
5693,"(0.052822452038526535,)"
5694,"(0.052815891802310944,)"
5695,"(0.05281083285808563,)"
5696,"(0.052808549255132675,)"
5697,"(0.052808649837970734,)"
5698,"(0.052810490131378174,)"
5699,"(0.05281369015574455,)"
5700,"(0.05281740054488182,)"
5701,"(0.05282243713736534,)"
5702,"(0.05282618850469589,)"
5703,"(0.05283154919743538,)"
5704,"(0.052832864224910736,)"
5705,"(0.05283613130450249,)"
5706,"(0.052833594381809235,)"
5707,"(0.05283276364207268,)"
5708,"(0.05282680690288544,)"
5709,"(0.05282207205891609,)"
5710,"(0.052815504372119904,)"
5711,"(0.05281069502234459,)"
5712,"(0.05280721187591553,)"
5713,"(0.052805688232183456,)"
5714,"(0.05280564725399017,)"
5715,"(0.05280669778585434,)"
5716,"(0.052808623760938644,)"
5717,"(0.052811071276664734,)"
5718,"(0.05281436815857887,)"
5719,"(0.052817266434431076,)"
5720,"(0.052821483463048935,)"
5721,"(0.05282382667064667,)"
5722,"(0.05282823368906975,)"
5723,"(0.052828703075647354,)"
5724,"(0.05283113569021225,)"
5725,"(0.052828505635261536,)"
5726,"(0.05282792076468468,)"
5727,"(0.05282263457775116,)"
5728,"(0.052818626165390015,)"
5729,"(0.052812665700912476,)"
5730,"(0.052808284759521484,)"
5731,"(0.052804719656705856,)"
5732,"(0.05280277132987976,)"
5733,"(0.05280216038227081,)"
5734,"(0.052802495658397675,)"
5735,"(0.052803706377744675,)"
5736,"(0.052805665880441666,)"
5737,"(0.05280853807926178,)"
5738,"(0.05281165987253189,)"
5739,"(0.05281601846218109,)"
5740,"(0.05281945317983627,)"
5741,"(0.052825044840574265,)"
5742,"(0.05282765254378319,)"
5743,"(0.052833154797554016,)"
5744,"(0.052832383662462234,)"
5745,"(0.052834298461675644,)"
5746,"(0.05282820388674736,)"
5747,"(0.05282440409064293,)"
5748,"(0.05281635746359825,)"
5749,"(0.052809979766607285,)"
5750,"(0.05280393734574318,)"
5751,"(0.05280035734176636,)"
5752,"(0.0527990460395813,)"
5753,"(0.05279959365725517,)"
5754,"(0.05280151218175888,)"
5755,"(0.05280426889657974,)"
5756,"(0.05280807986855507,)"
5757,"(0.052811529487371445,)"
5758,"(0.05281614884734154,)"
5759,"(0.05281807482242584,)"
5760,"(0.05282118543982506,)"
5761,"(0.05281979590654373,)"
5762,"(0.052819542586803436,)"
5763,"(0.052815429866313934,)"
5764,"(0.052812445908784866,)"
5765,"(0.05280764028429985,)"
5766,"(0.05280390754342079,)"
5767,"(0.052800342440605164,)"
5768,"(0.0527980662882328,)"
5769,"(0.0527966171503067,)"
5770,"(0.05279603227972984,)"
5771,"(0.05279599130153656,)"
5772,"(0.05279650166630745,)"
5773,"(0.05279761552810669,)"
5774,"(0.05279925838112831,)"
5775,"(0.05280163139104843,)"
5776,"(0.0528043732047081,)"
5777,"(0.05280871316790581,)"
5778,"(0.052812762558460236,)"
5779,"(0.05282023549079895,)"
5780,"(0.05282488465309143,)"
5781,"(0.05283346772193909,)"
5782,"(0.05283423885703087,)"
5783,"(0.05283862352371216,)"
5784,"(0.05283146724104881,)"
5785,"(0.05282711237668991,)"
5786,"(0.052815020084381104,)"
5787,"(0.05280609056353569,)"
5788,"(0.052798110991716385,)"
5789,"(0.052793849259614944,)"
5790,"(0.0527929924428463,)"
5791,"(0.05279483646154404,)"
5792,"(0.05279878154397011,)"
5793,"(0.0528031624853611,)"
5794,"(0.05280875414609909,)"
5795,"(0.05281223729252815,)"
5796,"(0.05281706899404526,)"
5797,"(0.05281700938940048,)"
5798,"(0.052817847579717636,)"
5799,"(0.05281316116452217,)"
5800,"(0.05280928686261177,)"
5801,"(0.05280260741710663,)"
5802,"(0.052797503769397736,)"
5803,"(0.05279320105910301,)"
5804,"(0.05279092490673065,)"
5805,"(0.05279018357396126,)"
5806,"(0.052790816873311996,)"
5807,"(0.0527924969792366,)"
5808,"(0.052794694900512695,)"
5809,"(0.05279773846268654,)"
5810,"(0.0528007335960865,)"
5811,"(0.05280488729476929,)"
5812,"(0.05280749127268791,)"
5813,"(0.05281195417046547,)"
5814,"(0.05281272530555725,)"
5815,"(0.052815720438957214,)"
5816,"(0.052813537418842316,)"
5817,"(0.05281292274594307,)"
5818,"(0.052807390689849854,)"
5819,"(0.052803006023168564,)"
5820,"(0.05279674008488655,)"
5821,"(0.052792102098464966,)"
5822,"(0.05278871953487396,)"
5823,"(0.052787259221076965,)"
5824,"(0.05278734490275383,)"
5825,"(0.05278860405087471,)"
5826,"(0.05279086157679558,)"
5827,"(0.05279359593987465,)"
5828,"(0.052797332406044006,)"
5829,"(0.05280046910047531,)"
5830,"(0.05280521512031555,)"
5831,"(0.05280778557062149,)"
5832,"(0.05281246080994606,)"
5833,"(0.05281255394220352,)"
5834,"(0.05281525105237961,)"
5835,"(0.052811555564403534,)"
5836,"(0.05280986800789833,)"
5837,"(0.05280324071645737,)"
5838,"(0.052798058837652206,)"
5839,"(0.052791908383369446,)"
5840,"(0.052787572145462036,)"
5841,"(0.05278487130999565,)"
5842,"(0.05278393253684044,)"
5843,"(0.0527845174074173,)"
5844,"(0.05278601869940758,)"
5845,"(0.05278844013810158,)"
5846,"(0.052791137248277664,)"
5847,"(0.05279495567083359,)"
5848,"(0.05279802531003952,)"
5849,"(0.052802570164203644,)"
5850,"(0.05280463770031929,)"
5851,"(0.05280866101384163,)"
5852,"(0.05280805006623268,)"
5853,"(0.052809420973062515,)"
5854,"(0.05280546098947525,)"
5855,"(0.052802592515945435,)"
5856,"(0.05279598757624626,)"
5857,"(0.05279068276286125,)"
5858,"(0.05278570204973221,)"
5859,"(0.052782636135816574,)"
5860,"(0.05278110131621361,)"
5861,"(0.052781034260988235,)"
5862,"(0.05278204381465912,)"
5863,"(0.05278382450342178,)"
5864,"(0.05278637632727623,)"
5865,"(0.05278898775577545,)"
5866,"(0.05279240384697914,)"
5867,"(0.05279500037431717,)"
5868,"(0.05279943346977234,)"
5869,"(0.05280132591724396,)"
5870,"(0.052805349230766296,)"
5871,"(0.05280499532818794,)"
5872,"(0.05280688777565956,)"
5873,"(0.0528031662106514,)"
5874,"(0.05280144512653351,)"
5875,"(0.05279545113444328,)"
5876,"(0.05279069021344185,)"
5877,"(0.05278516933321953,)"
5878,"(0.052781298756599426,)"
5879,"(0.052778638899326324,)"
5880,"(0.05277733877301216,)"
5881,"(0.05277721956372261,)"
5882,"(0.05277794972062111,)"
5883,"(0.05277944356203079,)"
5884,"(0.0527813658118248,)"
5885,"(0.052784331142902374,)"
5886,"(0.052787333726882935,)"
5887,"(0.052791528403759,)"
5888,"(0.05279460921883583,)"
5889,"(0.05279963091015816,)"
5890,"(0.052801184356212616,)"
5891,"(0.05280506610870361,)"
5892,"(0.05280325189232826,)"
5893,"(0.0528038814663887,)"
5894,"(0.05279867723584175,)"
5895,"(0.05279514938592911,)"
5896,"(0.05278850719332695,)"
5897,"(0.052783191204071045,)"
5898,"(0.05277811363339424,)"
5899,"(0.05277503281831741,)"
5900,"(0.05277356877923012,)"
5901,"(0.05277344211935997,)"
5902,"(0.05277450382709503,)"
5903,"(0.05277647078037262,)"
5904,"(0.052779436111450195,)"
5905,"(0.05278269201517105,)"
5906,"(0.05278734490275383,)"
5907,"(0.052791014313697815,)"
5908,"(0.05279669910669327,)"
5909,"(0.052798327058553696,)"
5910,"(0.052802346646785736,)"
5911,"(0.05280072242021561,)"
5912,"(0.05280179902911186,)"
5913,"(0.0527966246008873,)"
5914,"(0.05279340595006943,)"
5915,"(0.0527864471077919,)"
5916,"(0.05278085172176361,)"
5917,"(0.052775390446186066,)"
5918,"(0.052772097289562225,)"
5919,"(0.052770502865314484,)"
5920,"(0.052770376205444336,)"
5921,"(0.05277117341756821,)"
5922,"(0.05277279391884804,)"
5923,"(0.0527753047645092,)"
5924,"(0.052777960896492004,)"
5925,"(0.052781663835048676,)"
5926,"(0.05278464034199715,)"
5927,"(0.05278942361474037,)"
5928,"(0.05279173329472542,)"
5929,"(0.05279594659805298,)"
5930,"(0.05279538407921791,)"
5931,"(0.05279678478837013,)"
5932,"(0.05279237776994705,)"
5933,"(0.05278991907835007,)"
5934,"(0.05278361216187477,)"
5935,"(0.05277859419584274,)"
5936,"(0.052773308008909225,)"
5937,"(0.05276986211538315,)"
5938,"(0.052767764776945114,)"
5939,"(0.05276711285114288,)"
5940,"(0.05276750028133392,)"
5941,"(0.05276874080300331,)"
5942,"(0.05277081951498985,)"
5943,"(0.0527733713388443,)"
5944,"(0.05277717113494873,)"
5945,"(0.052780769765377045,)"
5946,"(0.052786365151405334,)"
5947,"(0.05278974398970604,)"
5948,"(0.05279606580734253,)"
5949,"(0.05279724299907684,)"
5950,"(0.05280192196369171,)"
5951,"(0.05279858410358429,)"
5952,"(0.05279800668358803,)"
5953,"(0.05278996378183365,)"
5954,"(0.052784066647291183,)"
5955,"(0.052775681018829346,)"
5956,"(0.052769675850868225,)"
5957,"(0.05276554822921753,)"
5958,"(0.05276411026716232,)"
5959,"(0.05276474356651306,)"
5960,"(0.05276687815785408,)"
5961,"(0.05277014151215553,)"
5962,"(0.052773695439100266,)"
5963,"(0.05277838557958603,)"
5964,"(0.052781395614147186,)"
5965,"(0.05278570204973221,)"
5966,"(0.052786074578762054,)"
5967,"(0.05278785526752472,)"
5968,"(0.0527845062315464,)"
5969,"(0.05278246849775314,)"
5970,"(0.052777115255594254,)"
5971,"(0.05277278646826744,)"
5972,"(0.05276796966791153,)"
5973,"(0.052764538675546646,)"
5974,"(0.05276229605078697,)"
5975,"(0.05276140570640564,)"
5976,"(0.052761394530534744,)"
5977,"(0.052762147039175034,)"
5978,"(0.052763644605875015,)"
5979,"(0.05276568606495857,)"
5980,"(0.05276867002248764,)"
5981,"(0.05277178809046745,)"
5982,"(0.05277669057250023,)"
5983,"(0.05278056114912033,)"
5984,"(0.05278725549578667,)"
5985,"(0.05278964713215828,)"
5986,"(0.05279549956321716,)"
5987,"(0.05279383435845375,)"
5988,"(0.05279497057199478,)"
5989,"(0.052787765860557556,)"
5990,"(0.05278283357620239,)"
5991,"(0.05277377367019653,)"
5992,"(0.05276709422469139,)"
5993,"(0.052761565893888474,)"
5994,"(0.05275890603661537,)"
5995,"(0.052758630365133286,)"
5996,"(0.052760060876607895,)"
5997,"(0.052762724459171295,)"
5998,"(0.05276605859398842,)"
5999,"(0.05277029797434807,)"
6000,"(0.05277358368039131,)"
6001,"(0.05277790129184723,)"
6002,"(0.05277912691235542,)"
6003,"(0.05278171971440315,)"
6004,"(0.05277971923351288,)"
6005,"(0.052778929471969604,)"
6006,"(0.05277424678206444,)"
6007,"(0.052770838141441345,)"
6008,"(0.05276581272482872,)"
6009,"(0.05276200920343399,)"
6010,"(0.052758730947971344,)"
6011,"(0.05275680869817734,)"
6012,"(0.052755773067474365,)"
6013,"(0.052755631506443024,)"
6014,"(0.05275600776076317,)"
6015,"(0.05275695398449898,)"
6016,"(0.05275849625468254,)"
6017,"(0.05276051163673401,)"
6018,"(0.052763551473617554,)"
6019,"(0.05276688560843468,)"
6020,"(0.052772156894207,)"
6021,"(0.05277641862630844,)"
6022,"(0.05278412625193596,)"
6023,"(0.05278763547539711,)"
6024,"(0.05279514566063881,)"
6025,"(0.05279342830181122,)"
6026,"(0.05279526114463806,)"
6027,"(0.052786823362112045,)"
6028,"(0.05278122425079346,)"
6029,"(0.05277039483189583,)"
6030,"(0.052762240171432495,)"
6031,"(0.05275578051805496,)"
6032,"(0.05275300517678261,)"
6033,"(0.052753303200006485,)"
6034,"(0.05275595560669899,)"
6035,"(0.052760228514671326,)"
6036,"(0.05276475101709366,)"
6037,"(0.05277032405138016,)"
6038,"(0.05277335271239281,)"
6039,"(0.052777573466300964,)"
6040,"(0.052776556462049484,)"
6041,"(0.052776455879211426,)"
6042,"(0.05277130380272865,)"
6043,"(0.05276740714907646,)"
6044,"(0.05276115611195564,)"
6045,"(0.05275650694966316,)"
6046,"(0.0527527742087841,)"
6047,"(0.052750829607248306,)"
6048,"(0.05275038629770279,)"
6049,"(0.05275101959705353,)"
6050,"(0.052752502262592316,)"
6051,"(0.05275451019406319,)"
6052,"(0.052757345139980316,)"
6053,"(0.052760299295186996,)"
6054,"(0.05276453495025635,)"
6055,"(0.05276738479733467,)"
6056,"(0.052771925926208496,)"
6057,"(0.05277318134903908,)"
6058,"(0.05277677997946739,)"
6059,"(0.05277516320347786,)"
6060,"(0.052775461226701736,)"
6061,"(0.05277044326066971,)"
6062,"(0.052767105400562286,)"
6063,"(0.052760861814022064,)"
6064,"(0.05275580286979675,)"
6065,"(0.052751172333955765,)"
6066,"(0.05274858698248863,)"
6067,"(0.052747536450624466,)"
6068,"(0.05274778977036476,)"
6069,"(0.05274906009435654,)"
6070,"(0.052751027047634125,)"
6071,"(0.052753694355487823,)"
6072,"(0.05275653302669525,)"
6073,"(0.05276050418615341,)"
6074,"(0.052763327956199646,)"
6075,"(0.05276783928275108,)"
6076,"(0.05276942998170853,)"
6077,"(0.052773453295230865,)"
6078,"(0.05277256667613983,)"
6079,"(0.05277412384748459,)"
6080,"(0.05277002230286598,)"
6081,"(0.05276750773191452,)"
6082,"(0.05276086926460266,)"
6083,"(0.05275580286979675,)"
6084,"(0.052750684320926666,)"
6085,"(0.05274725332856178,)"
6086,"(0.05274524167180061,)"
6087,"(0.052744656801223755,)"
6088,"(0.0527450330555439,)"
6089,"(0.05274626612663269,)"
6090,"(0.052748262882232666,)"
6091,"(0.052750684320926666,)"
6092,"(0.05275404080748558,)"
6093,"(0.052757035940885544,)"
6094,"(0.05276169627904892,)"
6095,"(0.052764516323804855,)"
6096,"(0.05276968330144882,)"
6097,"(0.052770793437957764,)"
6098,"(0.052774880081415176,)"
6099,"(0.05277271568775177,)"
6100,"(0.05277309939265251,)"
6101,"(0.05276704579591751,)"
6102,"(0.05276278406381607,)"
6103,"(0.05275543034076691,)"
6104,"(0.05275005102157593,)"
6105,"(0.05274538695812225,)"
6106,"(0.052742764353752136,)"
6107,"(0.05274179205298424,)"
6108,"(0.05274216830730438,)"
6109,"(0.05274356156587601,)"
6110,"(0.052745651453733444,)"
6111,"(0.052748680114746094,)"
6112,"(0.052751943469047546,)"
6113,"(0.05275629833340645,)"
6114,"(0.05275922268629074,)"
6115,"(0.0527639240026474,)"
6116,"(0.05276522412896156,)"
6117,"(0.0527687668800354,)"
6118,"(0.052766960114240646,)"
6119,"(0.05276717245578766,)"
6120,"(0.05276203528046608,)"
6121,"(0.05275851488113403,)"
6122,"(0.05275249853730202,)"
6123,"(0.05274788662791252,)"
6124,"(0.05274350196123123,)"
6125,"(0.05274071916937828,)"
6126,"(0.052739281207323074,)"
6127,"(0.052738819271326065,)"
6128,"(0.05273911729454994,)"
6129,"(0.05274010822176933,)"
6130,"(0.05274181440472603,)"
6131,"(0.052744027227163315,)"
6132,"(0.052747175097465515,)"
6133,"(0.05275029316544533,)"
6134,"(0.052755169570446014,)"
6135,"(0.052758604288101196,)"
6136,"(0.05276450142264366,)"
6137,"(0.0527668334543705,)"
6138,"(0.05277230590581894,)"
6139,"(0.05277079716324806,)"
6140,"(0.05277241766452789,)"
6141,"(0.05276624113321304,)"
6142,"(0.052762456238269806,)"
6143,"(0.05275402218103409,)"
6144,"(0.052747584879398346,)"
6145,"(0.05274130776524544,)"
6146,"(0.05273746699094772,)"
6147,"(0.05273573100566864,)"
6148,"(0.0527360700070858,)"
6149,"(0.05273779481649399,)"
6150,"(0.05274054780602455,)"
6151,"(0.05274442955851555,)"
6152,"(0.052748098969459534,)"
6153,"(0.05275312438607216,)"
6154,"(0.05275588855147362,)"
6155,"(0.052760351449251175,)"
6156,"(0.0527600534260273,)"
6157,"(0.05276136100292206,)"
6158,"(0.05275724083185196,)"
6159,"(0.05275442451238632,)"
6160,"(0.052748240530490875,)"
6161,"(0.052743393927812576,)"
6162,"(0.05273851379752159,)"
6163,"(0.05273524299263954,)"
6164,"(0.05273331329226494,)"
6165,"(0.052732694894075394,)"
6166,"(0.052732955664396286,)"
6167,"(0.052734024822711945,)"
6168,"(0.05273592099547386,)"
6169,"(0.05273818224668503,)"
6170,"(0.052741412073373795,)"
6171,"(0.05274447053670883,)"
6172,"(0.05274905264377594,)"
6173,"(0.052751876413822174,)"
6174,"(0.05275740474462509,)"
6175,"(0.05275917798280716,)"
6176,"(0.05276401713490486,)"
6177,"(0.05276251956820488,)"
6178,"(0.05276424437761307,)"
6179,"(0.05275867134332657,)"
6180,"(0.05275547131896019,)"
6181,"(0.05274784192442894,)"
6182,"(0.05274195969104767,)"
6183,"(0.052735891193151474,)"
6184,"(0.052731990814208984,)"
6185,"(0.05273004621267319,)"
6186,"(0.05272994190454483,)"
6187,"(0.05273107439279556,)"
6188,"(0.05273309350013733,)"
6189,"(0.052735909819602966,)"
6190,"(0.05273900181055069,)"
6191,"(0.05274337902665138,)"
6192,"(0.052746471017599106,)"
6193,"(0.052751071751117706,)"
6194,"(0.052752453833818436,)"
6195,"(0.05275573953986168,)"
6196,"(0.05275388062000275,)"
6197,"(0.05275382846593857,)"
6198,"(0.052748747169971466,)"
6199,"(0.052744947373867035,)"
6200,"(0.05273890122771263,)"
6201,"(0.05273452028632164,)"
6202,"(0.05273067206144333,)"
6203,"(0.052728381007909775,)"
6204,"(0.05272722616791725,)"
6205,"(0.052727166563272476,)"
6206,"(0.052727799862623215,)"
6207,"(0.052728962153196335,)"
6208,"(0.0527307465672493,)"
6209,"(0.05273288115859032,)"
6210,"(0.05273608863353729,)"
6211,"(0.0527392141520977,)"
6212,"(0.05274438112974167,)"
6213,"(0.05274830386042595,)"
6214,"(0.0527554452419281,)"
6215,"(0.05275830999016762,)"
6216,"(0.052764929831027985,)"
6217,"(0.05276336520910263,)"
6218,"(0.05276530981063843,)"
6219,"(0.05275743454694748,)"
6220,"(0.05275209993124008,)"
6221,"(0.052741702646017075,)"
6222,"(0.052733924239873886,)"
6223,"(0.05272785574197769,)"
6224,"(0.05272507295012474,)"
6225,"(0.052724841982126236,)"
6226,"(0.052726488560438156,)"
6227,"(0.05272964388132095,)"
6228,"(0.05273330584168434,)"
6229,"(0.05273793265223503,)"
6230,"(0.05274109169840813,)"
6231,"(0.052745409309864044,)"
6232,"(0.05274633690714836,)"
6233,"(0.052748776972293854,)"
6234,"(0.05274622142314911,)"
6235,"(0.052745211869478226,)"
6236,"(0.05274021625518799,)"
6237,"(0.05273629352450371,)"
6238,"(0.05273130163550377,)"
6239,"(0.05272762477397919,)"
6240,"(0.05272464081645012,)"
6241,"(0.05272293835878372,)"
6242,"(0.052722200751304626,)"
6243,"(0.05272238329052925,)"
6244,"(0.05272320657968521,)"
6245,"(0.05272462218999863,)"
6246,"(0.052726861089468,)"
6247,"(0.0527295283973217,)"
6248,"(0.05273344740271568,)"
6249,"(0.05273710563778877,)"
6250,"(0.05274298042058945,)"
6251,"(0.05274633318185806,)"
6252,"(0.05275328457355499,)"
6253,"(0.05275454744696617,)"
6254,"(0.05275946110486984,)"
6255,"(0.0527554452419281,)"
6256,"(0.052754055708646774,)"
6257,"(0.05274506285786629,)"
6258,"(0.05273811146616936,)"
6259,"(0.05272942781448364,)"
6260,"(0.052723657339811325,)"
6261,"(0.052720390260219574,)"
6262,"(0.0527198500931263,)"
6263,"(0.05272122099995613,)"
6264,"(0.05272379517555237,)"
6265,"(0.052727457135915756,)"
6266,"(0.052731048315763474,)"
6267,"(0.052735585719347,)"
6268,"(0.05273808166384697,)"
6269,"(0.05274166166782379,)"
6270,"(0.05274125188589096,)"
6271,"(0.05274209380149841,)"
6272,"(0.05273858457803726,)"
6273,"(0.05273648351430893,)"
6274,"(0.05273148790001869,)"
6275,"(0.05272747576236725,)"
6276,"(0.052723146975040436,)"
6277,"(0.05272022262215614,)"
6278,"(0.05271834507584572,)"
6279,"(0.05271754786372185,)"
6280,"(0.052717424929142,)"
6281,"(0.05271800234913826,)"
6282,"(0.052719008177518845,)"
6283,"(0.052720557898283005,)"
6284,"(0.05272278934717178,)"
6285,"(0.05272522568702698,)"
6286,"(0.05272895470261574,)"
6287,"(0.052732259035110474,)"
6288,"(0.0527379997074604,)"
6289,"(0.05274144560098648,)"
6290,"(0.052748434245586395,)"
6291,"(0.05275002494454384,)"
6292,"(0.05275529995560646,)"
6293,"(0.05275178328156471,)"
6294,"(0.05275145545601845,)"
6295,"(0.05274313688278198,)"
6296,"(0.05273701250553131,)"
6297,"(0.05272788554430008,)"
6298,"(0.05272136256098747,)"
6299,"(0.05271681398153305,)"
6300,"(0.05271510034799576,)"
6301,"(0.052715543657541275,)"
6302,"(0.05271756276488304,)"
6303,"(0.05272090435028076,)"
6304,"(0.05272461473941803,)"
6305,"(0.052729249000549316,)"
6306,"(0.05273231118917465,)"
6307,"(0.052736882120370865,)"
6308,"(0.05273769050836563,)"
6309,"(0.052740368992090225,)"
6310,"(0.05273788794875145,)"
6311,"(0.05273686721920967,)"
6312,"(0.05273133143782616,)"
6313,"(0.05272694677114487,)"
6314,"(0.05272141844034195,)"
6315,"(0.05271733179688454,)"
6316,"(0.05271436274051666,)"
6317,"(0.05271289125084877,)"
6318,"(0.05271259695291519,)"
6319,"(0.052713241428136826,)"
6320,"(0.052714429795742035,)"
6321,"(0.05271613225340843,)"
6322,"(0.052718617022037506,)"
6323,"(0.05272119119763374,)"
6324,"(0.05272495374083519,)"
6325,"(0.05272815376520157,)"
6326,"(0.05273333936929703,)"
6327,"(0.05273599550127983,)"
6328,"(0.05274144187569618,)"
6329,"(0.0527418814599514,)"
6330,"(0.05274534970521927,)"
6331,"(0.05274157598614693,)"
6332,"(0.05274040997028351,)"
6333,"(0.05273306742310524,)"
6334,"(0.05272751301527023,)"
6335,"(0.05272021144628525,)"
6336,"(0.05271512269973755,)"
6337,"(0.0527116097509861,)"
6338,"(0.05271017923951149,)"
6339,"(0.05271048843860626,)"
6340,"(0.052711982280015945,)"
6341,"(0.05271441489458084,)"
6342,"(0.05271725729107857,)"
6343,"(0.05272110551595688,)"
6344,"(0.052724361419677734,)"
6345,"(0.052729036659002304,)"
6346,"(0.05273088812828064,)"
6347,"(0.052734535187482834,)"
6348,"(0.05273379758000374,)"
6349,"(0.05273469537496567,)"
6350,"(0.05273061990737915,)"
6351,"(0.05272799730300903,)"
6352,"(0.0527225099503994,)"
6353,"(0.052718549966812134,)"
6354,"(0.05271414294838905,)"
6355,"(0.05271110311150551,)"
6356,"(0.05270898714661598,)"
6357,"(0.05270795896649361,)"
6358,"(0.05270763859152794,)"
6359,"(0.052707888185977936,)"
6360,"(0.05270862206816673,)"
6361,"(0.05270979180932045,)"
6362,"(0.052711520344018936,)"
6363,"(0.052713532000780106,)"
6364,"(0.05271659791469574,)"
6365,"(0.052719846367836,)"
6366,"(0.05272537097334862,)"
6367,"(0.052729662507772446,)"
6368,"(0.05273754522204399,)"
6369,"(0.05274130403995514,)"
6370,"(0.05274972319602966,)"
6371,"(0.0527486614882946,)"
6372,"(0.0527523048222065,)"
6373,"(0.05274392291903496,)"
6374,"(0.052738577127456665,)"
6375,"(0.05272660404443741,)"
6376,"(0.05271768942475319,)"
6377,"(0.052709829062223434,)"
6378,"(0.05270593985915184,)"
6379,"(0.05270548537373543,)"
6380,"(0.05270763114094734,)"
6381,"(0.052711572498083115,)"
6382,"(0.05271616950631142,)"
6383,"(0.05272197350859642,)"
6384,"(0.05272578448057175,)"
6385,"(0.05273110419511795,)"
6386,"(0.05273103713989258,)"
6387,"(0.052732255309820175,)"
6388,"(0.05272725224494934,)"
6389,"(0.052723366767168045,)"
6390,"(0.05271647498011589,)"
6391,"(0.05271123722195625,)"
6392,"(0.05270671844482422,)"
6393,"(0.052704181522130966,)"
6394,"(0.05270329862833023,)"
6395,"(0.05270373821258545,)"
6396,"(0.052705083042383194,)"
6397,"(0.052707213908433914,)"
6398,"(0.052710194140672684,)"
6399,"(0.05271315202116966,)"
6400,"(0.052717190235853195,)"
6401,"(0.05271986126899719,)"
6402,"(0.05272405222058296,)"
6403,"(0.05272495746612549,)"
6404,"(0.05272779241204262,)"
6405,"(0.052725959569215775,)"
6406,"(0.05272604525089264,)"
6407,"(0.05272156000137329,)"
6408,"(0.052718523889780045,)"
6409,"(0.052712950855493546,)"
6410,"(0.05270865187048912,)"
6411,"(0.052704617381095886,)"
6412,"(0.052702248096466064,)"
6413,"(0.05270112678408623,)"
6414,"(0.05270109698176384,)"
6415,"(0.052701808512210846,)"
6416,"(0.05270328000187874,)"
6417,"(0.05270542949438095,)"
6418,"(0.05270790681242943,)"
6419,"(0.0527113638818264,)"
6420,"(0.052714258432388306,)"
6421,"(0.05271897837519646,)"
6422,"(0.052721764892339706,)"
6423,"(0.052727315574884415,)"
6424,"(0.05272877216339111,)"
6425,"(0.05273333936929703,)"
6426,"(0.05273095518350601,)"
6427,"(0.05273127928376198,)"
6428,"(0.052724625915288925,)"
6429,"(0.052719950675964355,)"
6430,"(0.052712347358465195,)"
6431,"(0.05270674079656601,)"
6432,"(0.05270199850201607,)"
6433,"(0.052699387073516846,)"
6434,"(0.05269860103726387,)"
6435,"(0.05269934609532356,)"
6436,"(0.05270128324627876,)"
6437,"(0.05270387604832649,)"
6438,"(0.052707407623529434,)"
6439,"(0.05271075665950775,)"
6440,"(0.05271551012992859,)"
6441,"(0.052718281745910645,)"
6442,"(0.05272272601723671,)"
6443,"(0.05272296443581581,)"
6444,"(0.052725158631801605,)"
6445,"(0.05272185802459717,)"
6446,"(0.052719976752996445,)"
6447,"(0.05271397903561592,)"
6448,"(0.05270950868725777,)"
6449,"(0.05270427092909813,)"
6450,"(0.052700527012348175,)"
6451,"(0.052697841078042984,)"
6452,"(0.052696555852890015,)"
6453,"(0.052696291357278824,)"
6454,"(0.052696891129016876,)"
