Epoch,Loss_train
2712,"(0.07238887995481491,)"
2713,"(0.07237309217453003,)"
2714,"(0.07235726714134216,)"
2715,"(0.07234146445989609,)"
2716,"(0.07232563942670822,)"
2717,"(0.07230980694293976,)"
2718,"(0.0722939670085907,)"
2719,"(0.07227811962366104,)"
2720,"(0.07226227968931198,)"
2721,"(0.07224643975496292,)"
2722,"(0.07223059237003326,)"
2723,"(0.0722147524356842,)"
2724,"(0.07219891250133514,)"
2725,"(0.07218307256698608,)"
2726,"(0.07216718047857285,)"
2727,"(0.07215134054422379,)"
2728,"(0.07213546335697174,)"
2729,"(0.07211960852146149,)"
2730,"(0.07210372388362885,)"
2731,"(0.0720878541469574,)"
2732,"(0.07207196950912476,)"
2733,"(0.07205607742071152,)"
2734,"(0.07204018533229828,)"
2735,"(0.07202427834272385,)"
2736,"(0.07200837135314941,)"
2737,"(0.07199247926473618,)"
2738,"(0.07197654992341995,)"
2739,"(0.07196065783500671,)"
2740,"(0.07194476574659348,)"
2741,"(0.07192881405353546,)"
2742,"(0.07191293686628342,)"
2743,"(0.0718970000743866,)"
2744,"(0.07188105583190918,)"
2745,"(0.07186516374349594,)"
2746,"(0.07184921205043793,)"
2747,"(0.0718332901597023,)"
2748,"(0.07181736826896667,)"
2749,"(0.07180143147706985,)"
2750,"(0.07178549468517303,)"
2751,"(0.07176954299211502,)"
2752,"(0.0717536211013794,)"
2753,"(0.07173769921064377,)"
2754,"(0.07172174751758575,)"
2755,"(0.07170581072568893,)"
2756,"(0.07168987393379211,)"
2757,"(0.07167394459247589,)"
2758,"(0.07165797054767609,)"
2759,"(0.07164201140403748,)"
2760,"(0.07162605971097946,)"
2761,"(0.07161013782024384,)"
2762,"(0.07159419357776642,)"
2763,"(0.071578249335289,)"
2764,"(0.07156231254339218,)"
2765,"(0.07154634594917297,)"
2766,"(0.07153041660785675,)"
2767,"(0.07151446491479874,)"
2768,"(0.07149852067232132,)"
2769,"(0.0714825764298439,)"
2770,"(0.07146663218736649,)"
2771,"(0.07145068794488907,)"
2772,"(0.07143472135066986,)"
2773,"(0.07141879200935364,)"
2774,"(0.07140284776687622,)"
2775,"(0.07138688862323761,)"
2776,"(0.07137090712785721,)"
2777,"(0.07135497033596039,)"
2778,"(0.07133901864290237,)"
2779,"(0.07132305949926376,)"
2780,"(0.07130708545446396,)"
2781,"(0.07129111886024475,)"
2782,"(0.07127515226602554,)"
2783,"(0.07125919312238693,)"
2784,"(0.07124326378107071,)"
2785,"(0.0712272971868515,)"
2786,"(0.07121134549379349,)"
2787,"(0.07119535654783249,)"
2788,"(0.07117939740419388,)"
2789,"(0.07116343826055527,)"
2790,"(0.07114744931459427,)"
2791,"(0.07113146781921387,)"
2792,"(0.07111551612615585,)"
2793,"(0.07109951972961426,)"
2794,"(0.07108354568481445,)"
2795,"(0.07106757909059525,)"
2796,"(0.07105160504579544,)"
2797,"(0.07103562355041504,)"
2798,"(0.07101964950561523,)"
2799,"(0.07100364565849304,)"
2800,"(0.07098767161369324,)"
2801,"(0.07097166776657104,)"
2802,"(0.07095565646886826,)"
2803,"(0.07093966752290726,)"
2804,"(0.07092366367578506,)"
2805,"(0.07090763747692108,)"
2806,"(0.07089165598154068,)"
2807,"(0.0708756223320961,)"
2808,"(0.07085958123207092,)"
2809,"(0.07084356993436813,)"
2810,"(0.07082752138376236,)"
2811,"(0.07081149518489838,)"
2812,"(0.0707954689860344,)"
2813,"(0.07077942043542862,)"
2814,"(0.07076337188482285,)"
2815,"(0.07074732333421707,)"
2816,"(0.0707312598824501,)"
2817,"(0.07071520388126373,)"
2818,"(0.07069914042949677,)"
2819,"(0.0706830620765686,)"
2820,"(0.07066699862480164,)"
2821,"(0.07065090537071228,)"
2822,"(0.0706348568201065,)"
2823,"(0.07061872631311417,)"
2824,"(0.0706026628613472,)"
2825,"(0.07058651745319366,)"
2826,"(0.0705704614520073,)"
2827,"(0.07055434584617615,)"
2828,"(0.07053827494382858,)"
2829,"(0.07052214443683624,)"
2830,"(0.07050608098506927,)"
2831,"(0.07048997282981873,)"
2832,"(0.07047384232282639,)"
2833,"(0.07045771181583405,)"
2834,"(0.07044164091348648,)"
2835,"(0.07042554020881653,)"
2836,"(0.07040943205356598,)"
2837,"(0.07039333134889603,)"
2838,"(0.07037718594074249,)"
2839,"(0.07036108523607254,)"
2840,"(0.0703449621796608,)"
2841,"(0.07032883167266846,)"
2842,"(0.0703127458691597,)"
2843,"(0.07029659301042557,)"
2844,"(0.07028044015169144,)"
2845,"(0.0702642947435379,)"
2846,"(0.07024818658828735,)"
2847,"(0.07023206353187561,)"
2848,"(0.07021591067314148,)"
2849,"(0.07019976526498795,)"
2850,"(0.0701836422085762,)"
2851,"(0.07016748934984207,)"
2852,"(0.07015137374401093,)"
2853,"(0.0701352059841156,)"
2854,"(0.07011909037828445,)"
2855,"(0.07010292261838913,)"
2856,"(0.0700867623090744,)"
2857,"(0.07007063180208206,)"
2858,"(0.07005449384450912,)"
2859,"(0.07003835588693619,)"
2860,"(0.07002223283052444,)"
2861,"(0.0700061023235321,)"
2862,"(0.06998995691537857,)"
2863,"(0.06997380405664444,)"
2864,"(0.06995763629674911,)"
2865,"(0.06994151324033737,)"
2866,"(0.06992534548044205,)"
2867,"(0.06990917026996613,)"
2868,"(0.0698930025100708,)"
2869,"(0.06987684965133667,)"
2870,"(0.06986069679260254,)"
2871,"(0.06984452903270721,)"
2872,"(0.06982836127281189,)"
2873,"(0.06981220841407776,)"
2874,"(0.06979606300592422,)"
2875,"(0.0697798803448677,)"
2876,"(0.06976374238729477,)"
2877,"(0.06974761933088303,)"
2878,"(0.06973143666982651,)"
2879,"(0.06971529126167297,)"
2880,"(0.06969913840293884,)"
2881,"(0.06968295574188232,)"
2882,"(0.0696668028831482,)"
2883,"(0.06965066492557526,)"
2884,"(0.06963445991277695,)"
2885,"(0.06961830705404282,)"
2886,"(0.06960213929414749,)"
2887,"(0.06958591192960739,)"
2888,"(0.06956971436738968,)"
2889,"(0.06955350935459137,)"
2890,"(0.06953730434179306,)"
2891,"(0.06952109187841415,)"
2892,"(0.06950489431619644,)"
2893,"(0.06948865205049515,)"
2894,"(0.06947242468595505,)"
2895,"(0.06945621222257614,)"
2896,"(0.06943997740745544,)"
2897,"(0.06942377239465714,)"
2898,"(0.06940752267837524,)"
2899,"(0.06939131021499634,)"
2900,"(0.06937509775161743,)"
2901,"(0.06935884058475494,)"
2902,"(0.06934262812137604,)"
2903,"(0.06932637095451355,)"
2904,"(0.06931011378765106,)"
2905,"(0.06929388642311096,)"
2906,"(0.06927762925624847,)"
2907,"(0.06926140934228897,)"
2908,"(0.06924516707658768,)"
2909,"(0.06922890245914459,)"
2910,"(0.0692126452922821,)"
2911,"(0.06919639557600021,)"
2912,"(0.06918014585971832,)"
2913,"(0.06916385889053345,)"
2914,"(0.06914760172367096,)"
2915,"(0.06913137435913086,)"
2916,"(0.06911510229110718,)"
2917,"(0.0690988153219223,)"
2918,"(0.06908255070447922,)"
2919,"(0.06906627118587494,)"
2920,"(0.06904997676610947,)"
2921,"(0.06903370469808578,)"
2922,"(0.0690174400806427,)"
2923,"(0.06900116056203842,)"
2924,"(0.06898485869169235,)"
2925,"(0.06896857172250748,)"
2926,"(0.0689522847533226,)"
2927,"(0.06893598288297653,)"
2928,"(0.06891973316669464,)"
2929,"(0.06890344619750977,)"
2930,"(0.06888715922832489,)"
2931,"(0.06887086480855942,)"
2932,"(0.06885459274053574,)"
2933,"(0.06883827596902847,)"
2934,"(0.0688219666481018,)"
2935,"(0.06880567967891693,)"
2936,"(0.06878934800624847,)"
2937,"(0.068773053586483,)"
2938,"(0.06875675171613693,)"
2939,"(0.06874042749404907,)"
2940,"(0.06872409582138062,)"
2941,"(0.06870777159929276,)"
2942,"(0.0686914399266243,)"
2943,"(0.06867513805627823,)"
2944,"(0.06865878403186798,)"
2945,"(0.06864243000745773,)"
2946,"(0.06862609833478928,)"
2947,"(0.06860975921154022,)"
2948,"(0.06859342753887177,)"
2949,"(0.06857708096504211,)"
2950,"(0.06856074929237366,)"
2951,"(0.06854443997144699,)"
2952,"(0.06852804869413376,)"
2953,"(0.06851170212030411,)"
2954,"(0.06849537044763565,)"
2955,"(0.06847899407148361,)"
2956,"(0.06846267729997635,)"
2957,"(0.06844630092382431,)"
2958,"(0.06842993199825287,)"
2959,"(0.06841358542442322,)"
2960,"(0.06839722394943237,)"
2961,"(0.06838088482618332,)"
2962,"(0.06836453080177307,)"
2963,"(0.06834817677736282,)"
2964,"(0.06833181530237198,)"
2965,"(0.06831544637680054,)"
2966,"(0.0682990774512291,)"
2967,"(0.06828272342681885,)"
2968,"(0.06826639175415039,)"
2969,"(0.06825002282857895,)"
2970,"(0.06823364645242691,)"
2971,"(0.06821729242801666,)"
2972,"(0.06820091605186462,)"
2973,"(0.06818456947803497,)"
2974,"(0.06816820800304413,)"
2975,"(0.0681518167257309,)"
2976,"(0.06813545525074005,)"
2977,"(0.06811907142400742,)"
2978,"(0.06810267269611359,)"
2979,"(0.06808633357286453,)"
2980,"(0.0680699348449707,)"
2981,"(0.06805355101823807,)"
2982,"(0.06803719699382782,)"
2983,"(0.0680207759141922,)"
2984,"(0.06800439953804016,)"
2985,"(0.06798801571130753,)"
2986,"(0.06797163933515549,)"
2987,"(0.06795530021190643,)"
2988,"(0.06793887168169022,)"
2989,"(0.06792249530553818,)"
2990,"(0.06790612637996674,)"
2991,"(0.06788971275091171,)"
2992,"(0.06787335872650146,)"
2993,"(0.06785693019628525,)"
2994,"(0.06784052401781082,)"
2995,"(0.06782414019107819,)"
2996,"(0.06780773401260376,)"
2997,"(0.06779132038354874,)"
2998,"(0.06777489930391312,)"
2999,"(0.0677584782242775,)"
3000,"(0.06774206459522247,)"
3001,"(0.06772565841674805,)"
3002,"(0.06770922988653183,)"
3003,"(0.067692831158638,)"
3004,"(0.06767640262842178,)"
3005,"(0.06765994429588318,)"
3006,"(0.06764353066682816,)"
3007,"(0.06762713938951492,)"
3008,"(0.0676107108592987,)"
3009,"(0.06759427487850189,)"
3010,"(0.06757785379886627,)"
3011,"(0.06756142526865005,)"
3012,"(0.06754498928785324,)"
3013,"(0.06752856820821762,)"
3014,"(0.06751212477684021,)"
3015,"(0.06749571859836578,)"
3016,"(0.06747929006814957,)"
3017,"(0.06746287643909454,)"
3018,"(0.06744645535945892,)"
3019,"(0.0674300491809845,)"
3020,"(0.06741359829902649,)"
3021,"(0.06739720702171326,)"
3022,"(0.06738077849149704,)"
3023,"(0.06736432760953903,)"
3024,"(0.06734791398048401,)"
3025,"(0.0673314705491066,)"
3026,"(0.06731504201889038,)"
3027,"(0.06729864329099655,)"
3028,"(0.06728220731019974,)"
3029,"(0.06726577877998352,)"
3030,"(0.06724933534860611,)"
3031,"(0.06723290681838989,)"
3032,"(0.06721646338701248,)"
3033,"(0.06720002740621567,)"
3034,"(0.06718360632658005,)"
3035,"(0.06716717034578323,)"
3036,"(0.06715075671672821,)"
3037,"(0.067134328186512,)"
3038,"(0.06711786985397339,)"
3039,"(0.06710144877433777,)"
3040,"(0.06708501279354095,)"
3041,"(0.06706854701042175,)"
3042,"(0.06705211848020554,)"
3043,"(0.06703566759824753,)"
3044,"(0.06701922416687012,)"
3045,"(0.06700276583433151,)"
3046,"(0.06698630750179291,)"
3047,"(0.0669698640704155,)"
3048,"(0.06695340573787689,)"
3049,"(0.06693696230649948,)"
3050,"(0.06692051887512207,)"
3051,"(0.06690403074026108,)"
3052,"(0.06688762456178665,)"
3053,"(0.06687111407518387,)"
3054,"(0.06685468554496765,)"
3055,"(0.06683823466300964,)"
3056,"(0.06682175397872925,)"
3057,"(0.06680527329444885,)"
3058,"(0.06678882241249084,)"
3059,"(0.06677236407995224,)"
3060,"(0.06675590574741364,)"
3061,"(0.06673943996429443,)"
3062,"(0.06672294437885284,)"
3063,"(0.06670647859573364,)"
3064,"(0.06669001281261444,)"
3065,"(0.06667353957891464,)"
3066,"(0.06665709614753723,)"
3067,"(0.06664062291383743,)"
3068,"(0.06662413477897644,)"
3069,"(0.06660766154527664,)"
3070,"(0.06659120321273804,)"
3071,"(0.06657472997903824,)"
3072,"(0.06655825674533844,)"
3073,"(0.06654180586338043,)"
3074,"(0.06652536243200302,)"
3075,"(0.06650889664888382,)"
3076,"(0.06649243831634521,)"
3077,"(0.06647596508264542,)"
3078,"(0.066459521651268,)"
3079,"(0.0664430484175682,)"
3080,"(0.06642657518386841,)"
3081,"(0.0664101168513298,)"
3082,"(0.0663936585187912,)"
3083,"(0.0663772001862526,)"
3084,"(0.0663607120513916,)"
3085,"(0.06634426862001419,)"
3086,"(0.06632781028747559,)"
3087,"(0.06631132960319519,)"
3088,"(0.06629486382007599,)"
3089,"(0.06627839803695679,)"
3090,"(0.06626191735267639,)"
3091,"(0.06624545902013779,)"
3092,"(0.06622899323701859,)"
3093,"(0.06621251255273819,)"
3094,"(0.06619603931903839,)"
3095,"(0.06617958843708038,)"
3096,"(0.06616311520338058,)"
3097,"(0.06614664942026138,)"
3098,"(0.06613017618656158,)"
3099,"(0.06611371040344238,)"
3100,"(0.06609722226858139,)"
3101,"(0.06608077138662338,)"
3102,"(0.06606431305408478,)"
3103,"(0.06604787707328796,)"
3104,"(0.06603141129016876,)"
3105,"(0.06601496785879135,)"
3106,"(0.06599853932857513,)"
3107,"(0.06598209589719772,)"
3108,"(0.0659656673669815,)"
3109,"(0.06594925373792648,)"
3110,"(0.06593282520771027,)"
3111,"(0.06591642647981644,)"
3112,"(0.06590002030134201,)"
3113,"(0.06588362157344818,)"
3114,"(0.06586721539497375,)"
3115,"(0.06585080176591873,)"
3116,"(0.0658344253897667,)"
3117,"(0.06581801921129227,)"
3118,"(0.06580162793397903,)"
3119,"(0.0657852366566658,)"
3120,"(0.06576881557703018,)"
3121,"(0.06575241684913635,)"
3122,"(0.06573603302240372,)"
3123,"(0.06571964174509048,)"
3124,"(0.06570325791835785,)"
3125,"(0.06568687409162521,)"
3126,"(0.06567049771547318,)"
3127,"(0.06565408408641815,)"
3128,"(0.06563771516084671,)"
3129,"(0.06562131643295288,)"
3130,"(0.06560493260622025,)"
3131,"(0.06558854877948761,)"
3132,"(0.06557215005159378,)"
3133,"(0.06555575132369995,)"
3134,"(0.06553938239812851,)"
3135,"(0.06552299857139587,)"
3136,"(0.06550657749176025,)"
3137,"(0.06549020856618881,)"
3138,"(0.06547381728887558,)"
3139,"(0.06545742601156235,)"
3140,"(0.06544104963541031,)"
3141,"(0.06542465090751648,)"
3142,"(0.06540827453136444,)"
3143,"(0.065391905605793,)"
3144,"(0.06537552177906036,)"
3145,"(0.06535915285348892,)"
3146,"(0.06534277647733688,)"
3147,"(0.06532640755176544,)"
3148,"(0.0653100460767746,)"
3149,"(0.06529369205236435,)"
3150,"(0.0652773305773735,)"
3151,"(0.06526097655296326,)"
3152,"(0.0652446374297142,)"
3153,"(0.06522826105356216,)"
3154,"(0.06521192193031311,)"
3155,"(0.06519556790590286,)"
3156,"(0.06517922878265381,)"
3157,"(0.06516289710998535,)"
3158,"(0.0651465505361557,)"
3159,"(0.06513021141290665,)"
3160,"(0.06511387974023819,)"
3161,"(0.06509755551815033,)"
3162,"(0.06508120149374008,)"
3163,"(0.06506489962339401,)"
3164,"(0.06504858285188675,)"
3165,"(0.0650322213768959,)"
3166,"(0.06501591950654984,)"
3167,"(0.06499960273504257,)"
3168,"(0.06498327106237411,)"
3169,"(0.06496695429086685,)"
3170,"(0.06495065242052078,)"
3171,"(0.06493432819843292,)"
3172,"(0.06491804122924805,)"
3173,"(0.06490176171064377,)"
3174,"(0.06488543748855591,)"
3175,"(0.06486913561820984,)"
3176,"(0.06485283374786377,)"
3177,"(0.0648365244269371,)"
3178,"(0.06482025235891342,)"
3179,"(0.06480395793914795,)"
3180,"(0.06478769332170486,)"
3181,"(0.06477140635251999,)"
3182,"(0.06475511193275452,)"
3183,"(0.06473883986473083,)"
3184,"(0.06472255289554596,)"
3185,"(0.06470625847578049,)"
3186,"(0.0646899864077568,)"
3187,"(0.06467371433973312,)"
3188,"(0.06465744227170944,)"
3189,"(0.06464114785194397,)"
3190,"(0.0646248608827591,)"
3191,"(0.0646086186170578,)"
3192,"(0.06459232419729233,)"
3193,"(0.06457605212926865,)"
3194,"(0.06455977261066437,)"
3195,"(0.06454350799322128,)"
3196,"(0.0645272359251976,)"
3197,"(0.06451097130775452,)"
3198,"(0.06449470669031143,)"
3199,"(0.06447843462228775,)"
3200,"(0.06446219235658646,)"
3201,"(0.06444593518972397,)"
3202,"(0.06442966312170029,)"
3203,"(0.06441342085599899,)"
3204,"(0.06439714133739471,)"
3205,"(0.06438088417053223,)"
3206,"(0.06436463445425034,)"
3207,"(0.06434837728738785,)"
3208,"(0.06433209776878357,)"
3209,"(0.06431586295366287,)"
3210,"(0.06429959833621979,)"
3211,"(0.0642833411693573,)"
3212,"(0.064267098903656,)"
3213,"(0.06425084173679352,)"
3214,"(0.06423457711935043,)"
3215,"(0.06421830505132675,)"
3216,"(0.06420204043388367,)"
3217,"(0.06418578326702118,)"
3218,"(0.0641695111989975,)"
3219,"(0.06415325403213501,)"
3220,"(0.06413701921701431,)"
3221,"(0.06412075459957123,)"
3222,"(0.06410447508096695,)"
3223,"(0.06408823281526566,)"
3224,"(0.06407198309898376,)"
3225,"(0.06405572593212128,)"
3226,"(0.0640394538640976,)"
3227,"(0.06402318179607391,)"
3228,"(0.06400690227746964,)"
3229,"(0.06399063020944595,)"
3230,"(0.06397435069084167,)"
3231,"(0.0639580637216568,)"
3232,"(0.06394179910421371,)"
3233,"(0.06392550468444824,)"
3234,"(0.06390923261642456,)"
3235,"(0.06389297544956207,)"
3236,"(0.06387671828269958,)"
3237,"(0.06386040896177292,)"
3238,"(0.06384413689374924,)"
3239,"(0.06382787227630615,)"
3240,"(0.06381160765886307,)"
3241,"(0.06379535049200058,)"
3242,"(0.06377910077571869,)"
3243,"(0.0637628510594368,)"
3244,"(0.06374658644199371,)"
3245,"(0.06373032182455063,)"
3246,"(0.06371407955884933,)"
3247,"(0.06369783729314804,)"
3248,"(0.06368153542280197,)"
3249,"(0.06366528570652008,)"
3250,"(0.063649021089077,)"
3251,"(0.06363275647163391,)"
3252,"(0.06361651420593262,)"
3253,"(0.06360025703907013,)"
3254,"(0.06358402222394943,)"
3255,"(0.06356777250766754,)"
3256,"(0.06355153769254684,)"
3257,"(0.06353530287742615,)"
3258,"(0.06351903825998306,)"
3259,"(0.06350281089544296,)"
3260,"(0.06348659843206406,)"
3261,"(0.06347034126520157,)"
3262,"(0.06345409154891968,)"
3263,"(0.06343787163496017,)"
3264,"(0.06342163681983948,)"
3265,"(0.06340540945529938,)"
3266,"(0.06338917464017868,)"
3267,"(0.06337296217679977,)"
3268,"(0.06335672736167908,)"
3269,"(0.06334048509597778,)"
3270,"(0.06332426518201828,)"
3271,"(0.06330806761980057,)"
3272,"(0.06329184770584106,)"
3273,"(0.06327562034130096,)"
3274,"(0.06325940787792206,)"
3275,"(0.06324317306280136,)"
3276,"(0.06322697550058365,)"
3277,"(0.06321076303720474,)"
3278,"(0.06319455802440643,)"
3279,"(0.06317834556102753,)"
3280,"(0.06316214799880981,)"
3281,"(0.0631459504365921,)"
3282,"(0.06312976032495499,)"
3283,"(0.06311357021331787,)"
3284,"(0.06309738010168076,)"
3285,"(0.06308118999004364,)"
3286,"(0.06306501477956772,)"
3287,"(0.06304886192083359,)"
3288,"(0.06303267925977707,)"
3289,"(0.06301649659872055,)"
3290,"(0.06300033628940582,)"
3291,"(0.0629841685295105,)"
3292,"(0.06296800822019577,)"
3293,"(0.06295186281204224,)"
3294,"(0.06293568760156631,)"
3295,"(0.06291951984167099,)"
3296,"(0.06290336698293686,)"
3297,"(0.06288721412420273,)"
3298,"(0.062871053814888,)"
3299,"(0.06285489350557327,)"
3300,"(0.06283877044916153,)"
3301,"(0.062822625041008,)"
3302,"(0.06280647218227386,)"
3303,"(0.06279034167528152,)"
3304,"(0.06277421116828918,)"
3305,"(0.06275806576013565,)"
3306,"(0.06274193525314331,)"
3307,"(0.06272581219673157,)"
3308,"(0.06270967423915863,)"
3309,"(0.06269355863332748,)"
3310,"(0.06267743557691574,)"
3311,"(0.062661312520504,)"
3312,"(0.06264521181583405,)"
3313,"(0.0626290887594223,)"
3314,"(0.06261296570301056,)"
3315,"(0.06259685754776001,)"
3316,"(0.06258077174425125,)"
3317,"(0.0625646635890007,)"
3318,"(0.06254856288433075,)"
3319,"(0.0625324696302414,)"
3320,"(0.06251638382673264,)"
3321,"(0.06250029057264328,)"
3322,"(0.06248418614268303,)"
3323,"(0.06246810406446457,)"
3324,"(0.06245202571153641,)"
3325,"(0.06243595480918884,)"
3326,"(0.06241988390684128,)"
3327,"(0.06240379810333252,)"
3328,"(0.062387723475694656,)"
3329,"(0.06237166374921799,)"
3330,"(0.06235560029745102,)"
3331,"(0.062339525669813156,)"
3332,"(0.06232346594333649,)"
3333,"(0.06230740621685982,)"
3334,"(0.06229134649038315,)"
3335,"(0.06227528676390648,)"
3336,"(0.06225921958684921,)"
3337,"(0.06224318966269493,)"
3338,"(0.06222711130976677,)"
3339,"(0.0622110553085804,)"
3340,"(0.06219502165913582,)"
3341,"(0.06217896193265915,)"
3342,"(0.06216290593147278,)"
3343,"(0.062146879732608795,)"
3344,"(0.062130846083164215,)"
3345,"(0.062114812433719635,)"
3346,"(0.06209876760840416,)"
3347,"(0.062082745134830475,)"
3348,"(0.06206672266125679,)"
3349,"(0.06205068156123161,)"
3350,"(0.062034670263528824,)"
3351,"(0.06201864406466484,)"
3352,"(0.06200261041522026,)"
3353,"(0.06198659911751747,)"
3354,"(0.061970602720975876,)"
3355,"(0.061954569071531296,)"
3356,"(0.06193855404853821,)"
3357,"(0.06192254275083542,)"
3358,"(0.06190655007958412,)"
3359,"(0.06189054623246193,)"
3360,"(0.06187453866004944,)"
3361,"(0.06185854598879814,)"
3362,"(0.06184254586696625,)"
3363,"(0.06182655319571495,)"
3364,"(0.06181056797504425,)"
3365,"(0.06179459020495415,)"
3366,"(0.06177860125899315,)"
3367,"(0.061762627214193344,)"
3368,"(0.06174665316939354,)"
3369,"(0.061730675399303436,)"
3370,"(0.06171472370624542,)"
3371,"(0.06169874221086502,)"
3372,"(0.06168278679251671,)"
3373,"(0.06166683882474899,)"
3374,"(0.06165086477994919,)"
3375,"(0.06163490563631058,)"
3376,"(0.06161896884441376,)"
3377,"(0.061603013426065445,)"
3378,"(0.06158706545829773,)"
3379,"(0.061571136116981506,)"
3380,"(0.061555199325084686,)"
3381,"(0.061539262533187866,)"
3382,"(0.061523329466581345,)"
3383,"(0.06150737777352333,)"
3384,"(0.061491459608078,)"
3385,"(0.061475541442632675,)"
3386,"(0.061459627002477646,)"
3387,"(0.061443716287612915,)"
3388,"(0.061427827924489975,)"
3389,"(0.06141189485788345,)"
3390,"(0.06139599159359932,)"
3391,"(0.0613800585269928,)"
3392,"(0.061364129185676575,)"
3393,"(0.06134821102023125,)"
3394,"(0.06133226305246353,)"
3395,"(0.0613163523375988,)"
3396,"(0.06130041182041168,)"
3397,"(0.061284489929676056,)"
3398,"(0.06126857548952103,)"
3399,"(0.061252642422914505,)"
3400,"(0.06123674660921097,)"
3401,"(0.06122080981731415,)"
3402,"(0.06120491772890091,)"
3403,"(0.061189014464616776,)"
3404,"(0.06117309257388115,)"
3405,"(0.06115720048546791,)"
3406,"(0.06114128232002258,)"
3407,"(0.061125367879867554,)"
3408,"(0.06110948324203491,)"
3409,"(0.06109356880187988,)"
3410,"(0.06107766553759575,)"
3411,"(0.06106177717447281,)"
3412,"(0.06104589253664017,)"
3413,"(0.06103000417351723,)"
3414,"(0.061014123260974884,)"
3415,"(0.06099823862314224,)"
3416,"(0.0609823502600193,)"
3417,"(0.060966480523347855,)"
3418,"(0.0609506294131279,)"
3419,"(0.060934774577617645,)"
3420,"(0.0609188936650753,)"
3421,"(0.06090303137898445,)"
3422,"(0.0608871690928936,)"
3423,"(0.06087132543325424,)"
3424,"(0.060855478048324585,)"
3425,"(0.06083964183926582,)"
3426,"(0.060823794454336166,)"
3427,"(0.060807954519987106,)"
3428,"(0.06079212948679924,)"
3429,"(0.06077630817890167,)"
3430,"(0.060760486871004105,)"
3431,"(0.06074468046426773,)"
3432,"(0.06072885915637016,)"
3433,"(0.06071306765079498,)"
3434,"(0.06069725379347801,)"
3435,"(0.060681454837322235,)"
3436,"(0.06066565960645676,)"
3437,"(0.06064985319972038,)"
3438,"(0.060634076595306396,)"
3439,"(0.06061830371618271,)"
3440,"(0.06060251221060753,)"
3441,"(0.06058674678206444,)"
3442,"(0.06057097390294075,)"
3443,"(0.060555219650268555,)"
3444,"(0.060539450496435165,)"
3445,"(0.06052369996905327,)"
3446,"(0.06050795316696167,)"
3447,"(0.06049221009016037,)"
3448,"(0.06047645956277847,)"
3449,"(0.06046072021126747,)"
3450,"(0.06044498458504677,)"
3451,"(0.06042924150824547,)"
3452,"(0.06041352450847626,)"
3453,"(0.060397788882255554,)"
3454,"(0.06038205325603485,)"
3455,"(0.06036633998155594,)"
3456,"(0.060350626707077026,)"
3457,"(0.06033492833375931,)"
3458,"(0.0603192038834095,)"
3459,"(0.06030350178480148,)"
3460,"(0.06028779596090317,)"
3461,"(0.06027211248874664,)"
3462,"(0.06025642901659012,)"
3463,"(0.06024075299501419,)"
3464,"(0.06022508442401886,)"
3465,"(0.06020941212773323,)"
3466,"(0.0601937435567379,)"
3467,"(0.06017808988690376,)"
3468,"(0.060162417590618134,)"
3469,"(0.0601467601954937,)"
3470,"(0.060131121426820755,)"
3471,"(0.06011544540524483,)"
3472,"(0.06009981408715248,)"
3473,"(0.06008417159318924,)"
3474,"(0.0600685179233551,)"
3475,"(0.06005287915468216,)"
3476,"(0.06003723666071892,)"
3477,"(0.060021594166755676,)"
3478,"(0.06000596657395363,)"
3479,"(0.05999034270644188,)"
3480,"(0.05997471883893013,)"
3481,"(0.05995909869670868,)"
3482,"(0.059943489730358124,)"
3483,"(0.05992789566516876,)"
3484,"(0.05991228669881821,)"
3485,"(0.05989668145775795,)"
3486,"(0.05988109111785889,)"
3487,"(0.059865523129701614,)"
3488,"(0.05984993278980255,)"
3489,"(0.05983436480164528,)"
3490,"(0.059818804264068604,)"
3491,"(0.05980322137475014,)"
3492,"(0.05978768318891525,)"
3493,"(0.059772126376628876,)"
3494,"(0.059756580740213394,)"
3495,"(0.059741031378507614,)"
3496,"(0.05972548946738243,)"
3497,"(0.059709951281547546,)"
3498,"(0.05969442427158356,)"
3499,"(0.059678900986909866,)"
3500,"(0.059663377702236176,)"
3501,"(0.059647850692272186,)"
3502,"(0.059632349759340286,)"
3503,"(0.05961683392524719,)"
3504,"(0.05960133299231529,)"
3505,"(0.059585850685834885,)"
3506,"(0.05957033485174179,)"
3507,"(0.05955483764410019,)"
3508,"(0.05953936651349068,)"
3509,"(0.05952387675642967,)"
3510,"(0.059508394449949265,)"
3511,"(0.05949293449521065,)"
3512,"(0.05947745963931084,)"
3513,"(0.05946199223399162,)"
3514,"(0.05944652110338211,)"
3515,"(0.059431083500385284,)"
3516,"(0.05941563844680786,)"
3517,"(0.059400204569101334,)"
3518,"(0.0593847930431366,)"
3519,"(0.059369366616010666,)"
3520,"(0.05935395136475563,)"
3521,"(0.05933852866292,)"
3522,"(0.05932311341166496,)"
3523,"(0.05930768698453903,)"
3524,"(0.059292301535606384,)"
3525,"(0.05927691608667374,)"
3526,"(0.05926153436303139,)"
3527,"(0.059246163815259933,)"
3528,"(0.059230778366327286,)"
3529,"(0.059215396642684937,)"
3530,"(0.059200040996074677,)"
3531,"(0.05918467417359352,)"
3532,"(0.05916931480169296,)"
3533,"(0.059153974056243896,)"
3534,"(0.059138622134923935,)"
