risk_true,risk_predicted
0.032258064,1.3184527e-07
0.16129032,3.593823e-05
0.19354838,0.0006606867
0.13333334,2.524927e-05
0.16666667,0.00049150985
0.033333335,5.86169e-07
0.1,0.000461693
0.16666667,0.011667397
0.16666667,0.015601652
0.1,1.4067406e-09
0.033333335,0.0011571171
0.2,6.603814e-08
0.033333335,2.483657e-06
0.10344828,1.4179915e-07
0.27586207,0.015055987
0.10344828,5.8768905e-09
0.20689656,0.0052819024
0.1724138,2.0615165e-05
0.06896552,8.4852377e-07
0.13793103,0.0012678559
0.13793103,1.7523234e-05
0.10714286,9.370952e-05
0.14285715,8.7564507e-07
0.10714286,2.410346e-05
0.14285715,2.1221234e-10
0.14285715,0.00016070233
0.11111111,0.00016053907
0.074074075,1.0193281e-05
0.11111111,7.63249e-06
0.11111111,3.384038e-09
0.074074075,2.8133934e-07
0.18518518,2.1705275e-09
0.074074075,3.0541518e-09
0.074074075,2.0304855e-05
0.18518518,0.00014666829
0.15384616,4.1952453e-06
0.15384616,1.9025769e-06
0.15384616,0.01639365
0.1923077,0.003936136
0.115384616,2.6427484e-05
0.07692308,0.00031203817
0.115384616,1.1889818e-08
0.07692308,1.2248515e-08
0.08,7.758434e-11
0.04,4.8952487e-10
0.08,5.2298776e-05
0.2,2.9012272e-06
0.16,0.010906298
0.28,4.2226552e-11
0.04,1.0959411e-08
0.08,0.00021227358
0.12,2.387123e-05
0.24,9.212587e-09
0.24,2.6934244e-05
0.24,1.96223e-06
0.2,2.70137e-06
0.16,7.440132e-05
0.16,0.0005368118
0.125,5.3129647e-06
0.041666668,7.5783115e-05
0.25,2.5940378e-06
0.125,2.9023063e-06
0.125,4.9750155e-09
0.20833333,8.044347e-09
0.125,6.898629e-10
0.08695652,1.9121859e-05
0.17391305,2.376944e-05
0.04347826,2.3276414e-09
0.13043478,5.642546e-05
0.2173913,1.3708822e-07
0.13043478,1.3936493e-06
0.17391305,2.7211738e-07
0.04347826,2.1527832e-08
0.13043478,1.5577525e-06
0.13043478,6.2820553e-09
0.3043478,5.156254e-05
0.09090909,3.7258253e-06
0.13636364,3.5987887e-05
0.18181819,4.4834906e-05
0.18181819,7.8362755e-05
0.045454547,8.550825e-09
0.18181819,3.427842e-09
0.045454547,4.0118264e-10
0.0,3.9288617e-10
0.13636364,0.012181778
0.18181819,8.034411e-09
0.22727273,2.0012939e-08
0.18181819,6.130772e-07
0.18181819,0.003315297
0.18181819,2.8350097e-08
0.045454547,1.6282907e-07
0.0,0.0006904789
0.14285715,1.1904763e-05
0.04761905,3.0686154e-09
0.1904762,0.0004265881
0.0952381,3.211953e-06
0.2857143,2.7139379e-06
0.23809524,0.00012604344
0.33333334,8.398023e-06
0.14285715,3.1445306e-05
0.2857143,9.789526e-11
0.23809524,6.2131326e-06
0.23809524,1.065456e-06
0.1904762,2.3111497e-06
0.04761905,0.00031626227
0.0952381,1.2818913e-08
0.14285715,1.2834473e-08
0.0952381,4.48072e-06
0.1904762,0.0006318219
0.04761905,2.760721e-05
0.0952381,4.7208436e-05
0.33333334,3.469303e-05
0.1904762,0.0008007354
0.23809524,1.51485365e-05
0.1,0.011113845
0.1,1.9052896e-08
0.15,1.9824047e-06
0.2,7.277788e-05
0.1,9.979538e-05
0.2,2.4302324e-05
0.1,2.6364563e-07
0.25,0.0026060506
0.15,1.825959e-05
0.1,0.009247646
0.15,0.0002441264
0.25,0.13016321
0.0,9.549142e-06
0.2,5.8631776e-06
0.2,1.267768e-05
0.25,0.0010345993
0.2,4.9042545e-05
0.15,5.0850394e-05
0.15,8.117771e-07
0.2,1.3058208e-06
0.4,0.022019334
0.05,0.00010468573
0.25,0.041079286
0.2631579,2.0776088e-09
0.05263158,0.000109746616
0.05263158,3.1626107e-05
0.15789473,0.0110467365
0.10526316,1.7618193e-05
0.05263158,5.5124247e-06
0.05263158,1.2078979e-05
0.15789473,1.4498743e-08
0.0,3.1356605e-05
0.05263158,0.022786327
0.15789473,0.00021437979
0.10526316,8.895371e-07
0.15789473,0.00034347104
0.2631579,0.009667371
0.15789473,0.15097049
0.21052632,3.6864074e-09
0.10526316,0.002548276
0.21052632,0.00032028757
0.15789473,0.015062849
0.31578946,0.0012305956
0.15789473,6.305663e-05
0.15789473,4.4230012e-11
0.10526316,3.043999e-06
0.2631579,1.179463e-09
0.10526316,1.737394e-06
0.11111111,2.8238357e-05
0.11111111,4.1415573e-05
0.22222222,1.460967e-08
0.055555556,2.1026228e-06
0.16666667,0.0024011093
0.2777778,3.303515e-05
0.22222222,0.00026854657
0.16666667,0.00025414574
0.11111111,0.019136954
0.16666667,8.568606e-05
0.22222222,0.0012025802
0.055555556,3.239961e-06
0.055555556,0.25661433
0.0,5.2711708e-05
0.22222222,6.004243e-09
0.16666667,0.000114891845
0.055555556,0.013048678
0.11111111,1.1416016e-09
0.33333334,8.035046e-05
0.055555556,0.00016800896
0.0,0.025913829
0.3888889,1.1587692e-06
0.11764706,8.2042294e-05
0.0,9.394085e-07
0.11764706,5.1696516e-05
0.23529412,2.1013457e-05
0.11764706,5.390257e-05
0.11764706,0.00034911826
0.23529412,0.0016600018
0.1764706,1.7868045e-08
0.0,1.876792e-05
0.05882353,4.936678e-05
0.23529412,2.8179795e-06
0.11764706,0.021395499
0.1764706,1.3835106e-09
0.1764706,7.205944e-06
0.05882353,1.9323894e-05
0.1764706,3.4964635e-06
0.1764706,2.0483845e-05
0.11764706,0.0019176286
0.11764706,5.617417e-06
0.0625,0.036743853
0.125,1.4331637e-07
0.1875,0.00048743017
0.1875,3.8250266e-05
0.1875,2.3309927e-05
0.25,3.4065433e-05
0.0625,2.2133795e-09
0.1875,8.0835176e-05
0.0,0.0012800138
0.0625,0.0017861648
0.1875,1.5430145e-09
0.0625,0.0010996007
0.1875,0.00035439868
0.1875,0.00039312744
0.125,0.00021876082
0.0625,3.6047427e-06
0.0,1.3160621e-09
0.25,3.8910475e-08
0.125,0.00036627287
0.25,2.5849564e-08
0.1875,0.0036874043
0.125,0.00035475075
0.1875,3.195657e-07
0.26666668,1.3234909e-06
0.13333334,5.9696406e-05
0.06666667,0.017458968
0.26666668,0.012062811
0.0,2.3728983e-09
0.2,1.434129e-07
0.2,0.0005485341
0.0,0.011535612
0.0,0.0001420808
0.13333334,3.1278e-14
0.33333334,1.0774684e-10
0.26666668,0.00028180506
0.06666667,0.00014695582
0.26666668,1.6085733e-06
0.06666667,8.022216e-06
0.06666667,4.2638226e-06
0.13333334,0.00028221856
0.2,2.2863836e-05
0.06666667,6.5996954e-07
0.0,0.00019967296
0.06666667,0.00034540216
0.2,0.000885167
0.13333334,0.0004582157
0.0,0.0011322313
0.26666668,0.00017524573
0.14285715,3.732144e-10
0.071428575,8.456648e-07
0.071428575,4.4665385e-06
0.071428575,6.967057e-05
0.14285715,3.8165912e-05
0.071428575,1.3373165e-05
0.071428575,1.5125767e-07
0.0,0.00038102065
0.21428572,0.0009393866
0.14285715,6.477837e-05
0.14285715,0.0012901654
0.2857143,1.4544837e-05
0.14285715,0.0010785485
0.2857143,1.0256259e-07
0.21428572,0.0070273033
0.0,1.1591058e-07
0.071428575,1.5327714e-05
0.14285715,6.613912e-06
0.2857143,0.0004985499
0.21428572,0.00038218912
0.071428575,9.840757e-09
0.14285715,2.3833015e-06
0.071428575,1.2547968e-09
0.071428575,0.01211053
0.2857143,0.0068907305
0.21428572,5.2236075e-05
0.0,2.5881445e-05
0.21428572,3.9050924e-08
0.0,8.724533e-07
0.071428575,2.3460305e-05
0.0,7.796879e-09
0.071428575,0.014130661
0.07692308,0.00010484217
0.0,0.00012373769
0.30769232,2.3668103e-05
0.07692308,0.000116677205
0.15384616,3.4873307e-10
0.23076923,0.00015681719
0.23076923,2.0349458e-05
0.15384616,0.00589785
0.07692308,0.002963653
0.15384616,0.015362766
0.0,0.00057910127
0.30769232,2.4404353e-05
0.07692308,4.497519e-05
0.07692308,9.005721e-07
0.15384616,1.3479348e-05
0.15384616,1.344232e-10
0.15384616,4.5656566e-06
0.0,0.026581489
0.15384616,5.7361438e-05
0.30769232,1.2453147e-05
0.30769232,2.0657928e-06
0.0,0.00017009607
0.30769232,0.00028523905
0.30769232,7.1432834e-05
0.30769232,4.2823725e-05
0.23076923,2.9112213e-08
0.30769232,0.0022132727
0.23076923,0.00012903553
0.0,8.302618e-07
0.15384616,1.9665274e-06
0.15384616,0.0011848696
0.46153846,4.565748e-06
0.07692308,0.0010054001
0.07692308,5.2431355e-05
0.0,0.0009928454
0.0,0.000253671
0.07692308,2.9470189e-06
0.07692308,2.7167393e-05
0.16666667,1.2892655e-06
0.083333336,6.966439e-05
0.083333336,0.0014564194
0.33333334,1.7830576e-05
0.083333336,9.875151e-08
0.16666667,6.381117e-06
0.083333336,9.566355e-05
0.083333336,7.145069e-05
0.083333336,2.1340087e-05
0.16666667,0.04007771
0.33333334,4.0104618e-07
0.16666667,1.7346129e-05
0.25,5.2623458e-05
0.25,0.00048540047
0.083333336,5.072851e-07
0.25,4.6556343e-06
0.0,0.11262145
0.16666667,1.0010952e-05
0.0,0.01991667
0.083333336,7.4742843e-07
0.0,1.5789989e-07
0.16666667,7.7166857e-07
0.083333336,2.2087337e-07
0.0,0.014653915
0.25,0.07752997
0.16666667,0.00037987603
0.083333336,7.2230915e-07
0.16666667,0.029299427
0.083333336,2.4685835e-07
0.25,0.00011403319
0.0,2.7745642e-05
0.16666667,2.4442854e-05
0.33333334,2.4910863e-05
0.083333336,8.06418e-09
0.33333334,5.7076613e-05
0.16666667,4.3783352e-06
0.083333336,6.388286e-07
0.33333334,2.7801098e-06
0.16666667,0.0015818999
0.16666667,9.453964e-06
0.0,0.0094769765
0.18181819,4.7099968e-07
0.0,0.118800364
0.0,0.21586515
0.09090909,6.5173685e-06
0.09090909,9.2506565e-07
0.0,6.0396275e-07
0.09090909,0.0003601477
0.09090909,9.529217e-05
0.18181819,5.519679e-06
0.0,1.0572256e-05
0.0,3.9958272e-06
0.0,0.013934159
0.09090909,3.3334618e-05
0.18181819,0.0018502014
0.09090909,6.5019697e-07
0.0,3.5425908e-06
0.0,8.97536e-05
0.36363637,0.017376479
0.27272728,1.8842709e-06
0.27272728,4.893048e-09
0.27272728,3.2485993e-06
0.27272728,8.649607e-07
0.0,1.6567978e-07
0.0,5.8761244e-14
0.18181819,3.5585174e-08
0.18181819,3.0764975e-05
0.0,1.0470218e-06
0.09090909,2.309175e-05
0.09090909,7.2742996e-06
0.18181819,0.0075458987
0.09090909,0.00024106106
0.0,8.68384e-09
0.18181819,0.021202544
0.09090909,8.0403305e-07
0.09090909,6.3863175e-05
0.18181819,0.00068540545
0.18181819,9.149138e-05
0.09090909,0.0093804505
0.18181819,7.045439e-06
0.18181819,9.240747e-05
0.18181819,0.008767311
0.09090909,4.0071316e-07
0.36363637,3.1044676e-09
0.36363637,2.1588237e-08
0.09090909,1.4904174e-05
0.09090909,6.304658e-09
0.0,0.000103225575
0.27272728,1.9056898e-07
0.09090909,0.012432757
0.09090909,1.4408406e-15
0.18181819,1.0035336e-06
0.18181819,7.589645e-06
0.0,0.00017227563
0.09090909,7.3531805e-07
0.09090909,0.0010335058
0.0,8.7483895e-06
0.3,0.003169938
0.0,2.7322415e-09
0.0,2.0395271e-05
0.2,6.0290422e-05
0.1,0.149783
0.2,2.6342768e-08
0.0,4.3712803e-06
0.1,0.00017146932
0.1,0.019193415
0.1,3.5536457e-06
0.1,0.006956097
0.1,1.1560508e-06
0.2,1.9901417e-07
0.1,5.834234e-10
0.0,0.0062755295
0.2,0.00014152398
0.0,2.9162845e-08
0.2,0.0006647089
0.2,9.182921e-06
0.1,8.632463e-05
0.0,0.00031437143
0.0,0.00012401126
0.1,1.9680197e-09
0.1,4.2922805e-14
0.0,0.0005088722
0.2,2.4851562e-07
0.1,1.661437e-06
0.2,7.367169e-07
0.2,1.3053281e-05
0.1,0.019897649
0.0,3.8819333e-05
0.1,6.825395e-06
0.1,0.00032235935
0.3,0.008585367
0.0,6.534734e-09
0.3,0.00021337079
0.1,2.640096e-05
0.1,0.0002365087
0.2,2.9690733e-10
0.2,1.265429e-06
0.2,0.000119028926
0.1,1.2646002e-06
0.1,9.116801e-05
0.0,1.4973475e-07
0.4,0.0039637177
0.3,0.009919719
0.3,0.00010777502
0.2,5.101169e-05
0.0,0.0006452242
0.0,0.00011265516
0.3,1.1596582e-06
0.2,2.2396189e-05
0.0,6.453012e-09
0.2,0.001044789
0.2,0.000105096624
0.5,7.419154e-05
0.2,0.0009952679
0.0,4.307879e-06
0.1,1.5875527e-07
0.1,0.00070505275
0.2,4.3498945e-05
0.0,0.22206487
0.2,6.445787e-10
0.2,0.90515584
0.3,0.11407494
0.2,3.559685e-08
0.2,0.0144969355
0.3,8.4125526e-07
0.1,1.1849805e-05
0.1,0.00017612605
0.1,1.0106359e-05
0.11111111,1.888484e-08
0.22222222,0.00017857821
0.44444445,5.208573e-09
0.22222222,0.000100151636
0.11111111,0.02260918
0.0,1.6811337e-06
0.22222222,0.00092945626
0.22222222,1.2880689e-05
0.11111111,0.0020342981
0.11111111,1.1367307e-08
0.22222222,4.0042846e-06
0.22222222,0.00067655626
0.33333334,5.583793e-07
0.11111111,1.2750197e-08
0.22222222,4.021773e-09
0.11111111,0.0010418529
0.11111111,1.0791929e-12
0.11111111,8.070701e-05
0.0,0.019368717
0.0,0.00023871781
0.0,2.0713302e-05
0.11111111,1.0401427e-08
0.0,8.487976e-08
0.33333334,1.7350969e-08
0.11111111,7.150413e-05
0.11111111,3.049388e-05
0.33333334,5.1348893e-06
0.0,8.290699e-06
0.33333334,1.8815629e-06
0.11111111,7.8327934e-11
0.5555556,7.433318e-05
0.0,0.0001488849
0.11111111,1.1388232e-07
0.11111111,2.7709788e-05
0.11111111,6.7475767e-15
0.11111111,4.313144e-05
0.33333334,0.016232802
0.22222222,0.00011595053
0.11111111,5.96606e-05
0.5555556,4.392488e-06
0.0,2.705185e-08
0.22222222,1.3015392e-05
0.0,2.32338e-08
0.0,0.00022275273
0.0,0.00018896873
0.33333334,3.093817e-08
0.0,1.5345775e-07
0.22222222,3.5055282e-06
0.0,4.700666e-08
0.11111111,7.830576e-05
0.11111111,2.9958494e-06
0.33333334,2.0676318e-05
0.11111111,2.8269804e-05
0.0,0.00027093806
0.11111111,1.572321e-06
0.22222222,1.853969e-07
0.11111111,8.753513e-05
0.0,0.9909683
0.22222222,9.643146e-10
0.33333334,2.7133605e-05
0.0,2.6244727e-06
0.11111111,0.00014285308
0.22222222,1.7426359e-05
0.11111111,2.3665896e-08
0.22222222,0.00036135674
0.0,1.2360303e-05
0.11111111,0.00048194086
0.22222222,1.6424001e-05
0.22222222,3.3920886e-10
0.33333334,1.1865492e-07
0.0,1.6484273e-05
0.33333334,0.0013924523
0.0,2.040325e-07
0.0,0.003867713
0.125,1.6306341e-06
0.375,0.00037860504
0.125,1.9017031e-07
0.125,8.075405e-05
0.125,2.6556725e-07
0.25,2.0200845e-07
0.25,0.015318404
0.25,1.2070975e-05
0.0,9.027115e-07
0.125,1.14925236e-07
0.25,0.1574143
0.25,9.901854e-09
0.375,8.4480416e-05
0.0,0.00011250574
0.0,0.0041261427
0.125,1.5124816e-07
0.0,3.845929e-12
0.125,3.9866883e-08
0.125,0.025687307
0.125,0.02582777
0.125,6.6060193e-06
0.0,3.1878157e-05
0.25,5.104337e-08
0.125,0.0006086601
0.375,1.1790154e-07
0.25,7.718278e-06
0.125,8.712293e-09
0.125,7.676044e-09
0.0,1.03981534e-08
0.125,3.3847406e-05
0.0,0.00062788546
0.375,2.501738e-06
0.0,0.00060463103
0.25,9.47886e-10
0.125,0.44965953
0.125,5.8220212e-05
0.0,1.7583063e-06
0.25,6.5334665e-05
0.25,4.786573e-06
0.125,0.0017509275
0.125,0.0021609613
0.125,0.011570343
0.0,7.402469e-05
0.125,2.4824445e-09
0.125,1.4314679e-10
0.25,0.4979697
0.0,2.8348579e-05
0.125,8.869753e-09
0.25,2.3648427e-06
0.125,1.138606e-07
0.125,3.3536246e-10
0.125,1.1290856e-06
0.125,1.1113859e-05
0.375,0.0014766016
0.0,1.2374232e-05
0.125,0.012178295
0.125,9.1015595e-09
0.0,1.246397e-05
0.0,0.00015337639
0.375,0.020587806
0.125,2.9919074e-11
0.0,0.015944062
0.0,1.1901849e-07
0.125,3.7898037e-06
0.125,0.00017452703
0.25,3.1426106e-07
0.25,1.8921826e-05
0.0,2.7851711e-05
0.375,0.024442026
0.125,0.00017221321
0.125,9.0051e-05
0.0,1.1913804e-05
0.25,0.0004911178
0.375,2.7108465e-05
0.25,0.007895954
0.25,1.2129151e-09
0.625,0.000118779695
0.375,0.0282735
0.25,0.009730534
0.125,0.002502888
0.25,4.5435468e-07
0.125,0.0011434011
0.0,0.0005373673
0.5,1.4970492e-07
0.0,2.3146826e-05
0.125,0.0058471467
0.125,1.0471346e-06
0.125,1.1032735e-05
0.0,1.2275953e-07
0.375,0.00018330626
0.125,9.351884e-07
0.125,1.4207191e-09
0.0,7.995048e-09
0.25,2.5257288e-05
0.125,1.2292594e-06
0.125,0.015969466
0.125,0.03009719
0.125,7.763245e-15
0.25,2.0659643e-08
0.25,0.00022416232
0.25,1.0786708e-07
0.125,0.00025601473
0.0,9.103104e-09
0.0,6.6191286e-10
0.0,0.0017336409
0.0,9.6979e-06
0.0,2.298881e-05
0.2857143,7.051564e-14
0.14285715,1.5489457e-05
0.0,6.319478e-05
0.14285715,0.19561069
0.14285715,3.6330914e-06
0.2857143,0.8903762
0.2857143,1.3532351e-05
0.0,8.267408e-06
0.0,3.9547754e-11
0.14285715,4.6187933e-09
0.0,1.0616291e-06
0.14285715,0.00011215064
0.14285715,3.757246e-08
0.0,1.5341095e-05
0.14285715,0.008684315
0.14285715,5.928618e-05
0.2857143,2.1146214e-05
0.0,1.762964e-06
0.14285715,6.5695914e-08
0.0,0.00043351678
0.14285715,1.1719935e-06
0.2857143,8.710644e-10
0.2857143,0.01856262
0.0,3.4644396e-05
0.14285715,7.6148376e-06
0.0,2.1715142e-08
0.14285715,0.0010794515
0.42857143,3.604849e-06
0.2857143,0.00045381943
0.42857143,0.0017905317
0.14285715,5.336316e-08
0.2857143,1.04195355e-08
0.0,6.9915e-10
0.14285715,2.5701668e-06
0.14285715,1.9451953e-07
0.42857143,0.00061872933
0.14285715,7.5217677e-06
0.14285715,8.742109e-08
0.42857143,0.00019156202
0.14285715,2.2924164e-06
0.0,1.2831214e-06
0.0,2.8124632e-09
0.0,4.2555574e-05
0.14285715,1.7478291e-07
0.0,2.2411037e-08
0.2857143,2.784365e-10
0.14285715,5.709442e-07
0.14285715,1.1174398e-07
0.2857143,7.3501e-05
0.14285715,1.0609616e-05
0.0,2.9318194e-06
0.0,0.00014514514
0.0,3.4541097e-07
0.0,9.848862e-06
0.14285715,2.6318264e-07
0.42857143,1.1089485e-05
0.2857143,3.277251e-05
0.14285715,1.01026245e-07
0.42857143,1.5565274e-06
0.2857143,7.3466376e-06
0.14285715,6.0343885e-10
0.42857143,0.021399109
0.5714286,0.0001488457
0.2857143,1.4386143e-14
0.0,1.9301806e-08
0.0,5.088731e-05
0.2857143,1.563955e-05
0.0,4.0131912e-05
0.0,0.0008461012
0.14285715,0.00013208379
0.2857143,0.0029481312
0.2857143,1.7398945e-05
0.42857143,0.00015775334
0.0,0.00041981417
0.42857143,1.1040964e-06
0.0,1.8364703e-05
0.0,0.016573923
0.14285715,3.040551e-13
0.14285715,0.00015377252
0.0,2.5521025e-09
0.2857143,3.7810314e-06
0.0,2.0716613e-09
0.2857143,0.0001956704
0.0,0.00016947972
0.0,6.0480706e-06
0.14285715,8.124836e-10
0.42857143,0.013459643
0.0,1.5283378e-08
0.0,0.011246157
0.2857143,0.00012298462
0.0,2.6543672e-05
0.0,3.8355705e-07
0.0,1.3432202e-07
0.2857143,9.622895e-07
0.14285715,1.5706673e-10
0.0,9.183289e-09
0.0,0.00015990903
0.14285715,1.6122014e-05
0.14285715,0.017560545
0.0,1.0661456e-09
0.5714286,6.03272e-10
0.0,1.8661646e-09
0.0,0.0002040492
0.14285715,1.9133195e-06
0.14285715,2.0038055e-06
0.0,2.0127723e-10
0.0,4.881394e-06
0.2857143,6.204247e-07
0.14285715,1.7678346e-06
0.14285715,1.3499596e-05
0.0,0.00044162743
0.14285715,4.3401284e-05
0.14285715,0.00021209838
0.14285715,0.00027523318
0.14285715,0.0002333618
0.42857143,0.00013058052
0.2857143,2.8385832e-05
0.2857143,2.7274165e-05
0.14285715,4.0634473e-05
0.0,0.007383736
0.14285715,0.0025914402
